media time,time,latitude,longitude
0:34:53,2023-05-17T17:59:22Z,41.449981,-81.654169
0:34:54,2023-05-17T17:59:23Z,41.449925,-81.654171
0:34:55,2023-05-17T17:59:24Z,41.44987,-81.654169
0:34:56,2023-05-17T17:59:25Z,41.449817,-81.654164
0:34:57,2023-05-17T17:59:26Z,41.449755,-81.654164
0:34:58,2023-05-17T17:59:27Z,41.449698,-81.654162
0:34:59,2023-05-17T17:59:28Z,41.449642,-81.654159
0:35:00,2023-05-17T17:59:29Z,41.449582,-81.654158
0:35:01,2023-05-17T17:59:30Z,41.449524,-81.654157
0:35:02,2023-05-17T17:59:31Z,41.449469,-81.65416
0:35:03,2023-05-17T17:59:32Z,41.449408,-81.65416
0:35:04,2023-05-17T17:59:33Z,41.449345,-81.654157
0:35:05,2023-05-17T17:59:34Z,41.449284,-81.654156
0:35:06,2023-05-17T17:59:36Z,41.449212,-81.65415
0:35:08,2023-05-17T17:59:37Z,41.4491,-81.654154
0:35:09,2023-05-17T17:59:38Z,41.449039,-81.654153
0:35:10,2023-05-17T17:59:39Z,41.448974,-81.654153
0:35:11,2023-05-17T17:59:40Z,41.448906,-81.654153
0:35:12,2023-05-17T17:59:41Z,41.44883,-81.654154
0:35:13,2023-05-17T17:59:42Z,41.448769,-81.654157
0:35:14,2023-05-17T17:59:43Z,41.448705,-81.654159
0:35:15,2023-05-17T17:59:44Z,41.448627,-81.654153
0:35:16,2023-05-17T17:59:45Z,41.448557,-81.65415
0:35:17,2023-05-17T17:59:46Z,41.448495,-81.654152
0:35:18,2023-05-17T17:59:47Z,41.448448,-81.654153
0:35:19,2023-05-17T17:59:48Z,41.448415,-81.654153
0:35:20,2023-05-17T17:59:49Z,41.448394,-81.654155
0:35:21,2023-05-17T17:59:50Z,41.448382,-81.654157
0:35:22,2023-05-17T17:59:51Z,41.448378,-81.654157
0:35:23,2023-05-17T17:59:52Z,41.448379,-81.654157
0:35:24,2023-05-17T17:59:53Z,41.448382,-81.654156
0:35:25,2023-05-17T17:59:54Z,41.448378,-81.654151
0:35:26,2023-05-17T17:59:55Z,41.448379,-81.65415
0:35:27,2023-05-17T17:59:56Z,41.448378,-81.654145
0:35:28,2023-05-17T17:59:57Z,41.44838,-81.654145
0:35:29,2023-05-17T17:59:58Z,41.448379,-81.654144
0:35:30,2023-05-17T17:59:59Z,41.44838,-81.654145
0:35:31,2023-05-17T18:00:00Z,41.448379,-81.654144
0:35:32,2023-05-17T18:00:01Z,41.448379,-81.654142
0:35:33,2023-05-17T18:00:02Z,41.448379,-81.654141
0:35:34,2023-05-17T18:00:03Z,41.448379,-81.654143
0:35:35,2023-05-17T18:00:04Z,41.448379,-81.654145
0:35:36,2023-05-17T18:00:05Z,41.448379,-81.654145
0:35:37,2023-05-17T18:00:06Z,41.44838,-81.654144
0:35:38,2023-05-17T18:00:07Z,41.44838,-81.654144
0:35:39,2023-05-17T18:00:08Z,41.44838,-81.654143
0:35:40,2023-05-17T18:00:09Z,41.44838,-81.654141
0:35:41,2023-05-17T18:00:10Z,41.448379,-81.65414
0:35:42,2023-05-17T18:00:11Z,41.448381,-81.654141
0:35:43,2023-05-17T18:00:12Z,41.448382,-81.65414
0:35:44,2023-05-17T18:00:13Z,41.448382,-81.654139
0:35:45,2023-05-17T18:00:14Z,41.448383,-81.654141
0:35:46,2023-05-17T18:00:15Z,41.448382,-81.654144
0:35:47,2023-05-17T18:00:16Z,41.448378,-81.654144
0:35:48,2023-05-17T18:00:17Z,41.44837,-81.654146
0:35:49,2023-05-17T18:00:18Z,41.448354,-81.654153
0:35:50,2023-05-17T18:00:19Z,41.448339,-81.654169
0:35:51,2023-05-17T18:00:20Z,41.448315,-81.654195
0:35:52,2023-05-17T18:00:21Z,41.448295,-81.65424
0:35:53,2023-05-17T18:00:22Z,41.448276,-81.654298
0:35:54,2023-05-17T18:00:23Z,41.448267,-81.654375
0:35:55,2023-05-17T18:00:24Z,41.448245,-81.654457
0:35:56,2023-05-17T18:00:25Z,41.448226,-81.654541
0:35:57,2023-05-17T18:00:26Z,41.448207,-81.654627
0:35:58,2023-05-17T18:00:27Z,41.448181,-81.65471
0:35:59,2023-05-17T18:00:28Z,41.44816,-81.654797
0:36:02,2023-05-17T18:00:31Z,41.448088,-81.655066
0:36:04,2023-05-17T18:00:33Z,41.448032,-81.65525
0:36:09,2023-05-17T18:00:38Z,41.447885,-81.655705
0:36:10,2023-05-17T18:00:39Z,41.447845,-81.655778
0:36:14,2023-05-17T18:00:43Z,41.447674,-81.656092
0:36:15,2023-05-17T18:00:44Z,41.447629,-81.65617
0:36:16,2023-05-17T18:00:45Z,41.447586,-81.656241
0:36:17,2023-05-17T18:00:46Z,41.447543,-81.656313
0:36:18,2023-05-17T18:00:47Z,41.447499,-81.656376
0:36:19,2023-05-17T18:00:49Z,41.447463,-81.65643
0:36:21,2023-05-17T18:00:50Z,41.447412,-81.656529
0:36:22,2023-05-17T18:00:51Z,41.447392,-81.656564
0:36:23,2023-05-17T18:00:52Z,41.447376,-81.656592
0:36:24,2023-05-17T18:00:53Z,41.447366,-81.656614
0:36:25,2023-05-17T18:00:54Z,41.447357,-81.656629
0:36:26,2023-05-17T18:00:55Z,41.447354,-81.656638
0:36:27,2023-05-17T18:00:56Z,41.447352,-81.65664
0:36:28,2023-05-17T18:00:57Z,41.447351,-81.656638
0:36:29,2023-05-17T18:00:58Z,41.44735,-81.656636
0:36:30,2023-05-17T18:00:59Z,41.44735,-81.656633
0:36:31,2023-05-17T18:01:00Z,41.44735,-81.656631
0:36:32,2023-05-17T18:01:01Z,41.447348,-81.656631
0:36:33,2023-05-17T18:01:02Z,41.447348,-81.65663
0:36:34,2023-05-17T18:01:03Z,41.447346,-81.65663
0:36:35,2023-05-17T18:01:04Z,41.447345,-81.656628
0:36:36,2023-05-17T18:01:05Z,41.447345,-81.656628
0:36:37,2023-05-17T18:01:06Z,41.447346,-81.656626
0:36:38,2023-05-17T18:01:07Z,41.447347,-81.656625
0:36:39,2023-05-17T18:01:08Z,41.447348,-81.656624
0:36:40,2023-05-17T18:01:09Z,41.447349,-81.656623
0:36:41,2023-05-17T18:01:10Z,41.44735,-81.656622
0:36:42,2023-05-17T18:01:11Z,41.447349,-81.656622
0:36:43,2023-05-17T18:01:12Z,41.447349,-81.656622
0:36:44,2023-05-17T18:01:13Z,41.447349,-81.656623
0:36:45,2023-05-17T18:01:14Z,41.447348,-81.656627
0:36:46,2023-05-17T18:01:15Z,41.447342,-81.656638
0:36:47,2023-05-17T18:01:16Z,41.447334,-81.656658
0:36:48,2023-05-17T18:01:17Z,41.447323,-81.656691
0:36:49,2023-05-17T18:01:18Z,41.447309,-81.656734
0:36:50,2023-05-17T18:01:19Z,41.447308,-81.656788
0:36:51,2023-05-17T18:01:20Z,41.447322,-81.65684
0:36:52,2023-05-17T18:01:21Z,41.447344,-81.656888
0:36:53,2023-05-17T18:01:22Z,41.447377,-81.656929
0:36:54,2023-05-17T18:01:23Z,41.447424,-81.656958
0:36:55,2023-05-17T18:01:24Z,41.447476,-81.656984
0:36:56,2023-05-17T18:01:25Z,41.447533,-81.657015
0:36:57,2023-05-17T18:01:26Z,41.447598,-81.657047
0:36:58,2023-05-17T18:01:27Z,41.447662,-81.657079
0:36:59,2023-05-17T18:01:28Z,41.447723,-81.65711
0:37:00,2023-05-17T18:01:29Z,41.447786,-81.657142
0:37:01,2023-05-17T18:01:30Z,41.447848,-81.657173
0:37:02,2023-05-17T18:01:31Z,41.44791,-81.657204
0:37:03,2023-05-17T18:01:32Z,41.447974,-81.657238
0:37:04,2023-05-17T18:01:33Z,41.448034,-81.657273
0:37:05,2023-05-17T18:01:34Z,41.448097,-81.657311
0:37:06,2023-05-17T18:01:35Z,41.448163,-81.657343
0:37:07,2023-05-17T18:01:36Z,41.448228,-81.657376
0:37:08,2023-05-17T18:01:37Z,41.448292,-81.657409
0:37:09,2023-05-17T18:01:38Z,41.448356,-81.657442
0:37:10,2023-05-17T18:01:39Z,41.44842,-81.657476
0:37:11,2023-05-17T18:01:40Z,41.448484,-81.657507
0:37:12,2023-05-17T18:01:41Z,41.448547,-81.65754
0:37:13,2023-05-17T18:01:42Z,41.448608,-81.657572
0:37:14,2023-05-17T18:01:43Z,41.44867,-81.657604
0:37:15,2023-05-17T18:01:44Z,41.448736,-81.65763
0:37:16,2023-05-17T18:01:45Z,41.448798,-81.657662
0:37:17,2023-05-17T18:01:46Z,41.44886,-81.657692
0:37:18,2023-05-17T18:01:47Z,41.448924,-81.657716
0:37:19,2023-05-17T18:01:48Z,41.448985,-81.657743
0:37:20,2023-05-17T18:01:49Z,41.449044,-81.657771
0:37:21,2023-05-17T18:01:50Z,41.449096,-81.657802
0:37:22,2023-05-17T18:01:51Z,41.449148,-81.657829
0:37:23,2023-05-17T18:01:52Z,41.449202,-81.657861
0:37:24,2023-05-17T18:01:54Z,41.449323,-81.657925
0:37:26,2023-05-17T18:01:55Z,41.449381,-81.657957
0:37:27,2023-05-17T18:01:56Z,41.449434,-81.657991
0:37:28,2023-05-17T18:01:57Z,41.449497,-81.658018
0:37:29,2023-05-17T18:01:58Z,41.449549,-81.658046
0:37:30,2023-05-17T18:01:59Z,41.449607,-81.658076
0:37:31,2023-05-17T18:02:00Z,41.449669,-81.658101
0:37:32,2023-05-17T18:02:01Z,41.449743,-81.658119
0:37:33,2023-05-17T18:02:02Z,41.449801,-81.658144
0:37:34,2023-05-17T18:02:03Z,41.449857,-81.658171
0:37:35,2023-05-17T18:02:04Z,41.449913,-81.658196
0:37:36,2023-05-17T18:02:05Z,41.449958,-81.658224
0:37:37,2023-05-17T18:02:06Z,41.450012,-81.658241
0:37:38,2023-05-17T18:02:07Z,41.450061,-81.658264
0:37:39,2023-05-17T18:02:08Z,41.450109,-81.658289
0:37:40,2023-05-17T18:02:09Z,41.450152,-81.658314
0:37:41,2023-05-17T18:02:10Z,41.450206,-81.658327
0:37:42,2023-05-17T18:02:11Z,41.450258,-81.65834
0:37:43,2023-05-17T18:02:12Z,41.450292,-81.658357
0:37:44,2023-05-17T18:02:13Z,41.450327,-81.658367
0:37:45,2023-05-17T18:02:14Z,41.450357,-81.658374
0:37:46,2023-05-17T18:02:15Z,41.450397,-81.658381
0:37:47,2023-05-17T18:02:16Z,41.450444,-81.65839
0:37:48,2023-05-17T18:02:17Z,41.450497,-81.658396
0:37:49,2023-05-17T18:02:18Z,41.45055,-81.658406
0:37:50,2023-05-17T18:02:19Z,41.450605,-81.658413
0:37:51,2023-05-17T18:02:20Z,41.450666,-81.658418
0:37:52,2023-05-17T18:02:21Z,41.450732,-81.65842
0:37:53,2023-05-17T18:02:22Z,41.4508,-81.658418
0:37:54,2023-05-17T18:02:23Z,41.450867,-81.658414
0:37:55,2023-05-17T18:02:24Z,41.450934,-81.65841
0:37:56,2023-05-17T18:02:25Z,41.450998,-81.658405
0:37:57,2023-05-17T18:02:26Z,41.451061,-81.658397
0:37:58,2023-05-17T18:02:27Z,41.451124,-81.658393
0:37:59,2023-05-17T18:02:28Z,41.451191,-81.65839
0:38:00,2023-05-17T18:02:29Z,41.451257,-81.658387
0:38:01,2023-05-17T18:02:30Z,41.451325,-81.658384
0:38:02,2023-05-17T18:02:31Z,41.451394,-81.658374
0:38:03,2023-05-17T18:02:32Z,41.451463,-81.65837
0:38:04,2023-05-17T18:02:33Z,41.451531,-81.658369
0:38:05,2023-05-17T18:02:34Z,41.451598,-81.658372
0:38:06,2023-05-17T18:02:35Z,41.451664,-81.658379
0:38:07,2023-05-17T18:02:36Z,41.451729,-81.658391
0:38:08,2023-05-17T18:02:37Z,41.451792,-81.658403
0:38:09,2023-05-17T18:02:38Z,41.451856,-81.658421
0:38:10,2023-05-17T18:02:39Z,41.451917,-81.658441
0:38:11,2023-05-17T18:02:40Z,41.451979,-81.658465
0:38:12,2023-05-17T18:02:41Z,41.452038,-81.658491
0:38:13,2023-05-17T18:02:42Z,41.452093,-81.658513
0:38:14,2023-05-17T18:02:43Z,41.452148,-81.658536
0:38:15,2023-05-17T18:02:44Z,41.452203,-81.65856
0:38:16,2023-05-17T18:02:45Z,41.452259,-81.658584
0:38:17,2023-05-17T18:02:46Z,41.452316,-81.658609
0:38:18,2023-05-17T18:02:47Z,41.452371,-81.658631
0:38:19,2023-05-17T18:02:48Z,41.45243,-81.658652
0:38:20,2023-05-17T18:02:49Z,41.452489,-81.658671
0:38:21,2023-05-17T18:02:50Z,41.452549,-81.658686
0:38:22,2023-05-17T18:02:51Z,41.452604,-81.658692
0:38:23,2023-05-17T18:02:52Z,41.452645,-81.658686
0:38:24,2023-05-17T18:02:53Z,41.452701,-81.658692
0:38:25,2023-05-17T18:02:54Z,41.452759,-81.658696
0:38:26,2023-05-17T18:02:55Z,41.452815,-81.658697
0:38:27,2023-05-17T18:02:56Z,41.452874,-81.658696
0:38:28,2023-05-17T18:02:57Z,41.452935,-81.658694
0:38:29,2023-05-17T18:02:58Z,41.452994,-81.658689
0:38:30,2023-05-17T18:02:59Z,41.453055,-81.658679
0:38:31,2023-05-17T18:03:00Z,41.453112,-81.658664
0:38:32,2023-05-17T18:03:01Z,41.45317,-81.658649
0:38:33,2023-05-17T18:03:02Z,41.453227,-81.658632
0:38:34,2023-05-17T18:03:03Z,41.453285,-81.658612
0:38:35,2023-05-17T18:03:04Z,41.453351,-81.658591
0:38:36,2023-05-17T18:03:05Z,41.453417,-81.658569
0:38:37,2023-05-17T18:03:06Z,41.453479,-81.658545
0:38:38,2023-05-17T18:03:07Z,41.45354,-81.658522
0:38:39,2023-05-17T18:03:08Z,41.453598,-81.6585
0:38:40,2023-05-17T18:03:09Z,41.453655,-81.658478
0:38:41,2023-05-17T18:03:10Z,41.453719,-81.658457
0:38:42,2023-05-17T18:03:12Z,41.45378,-81.658436
0:38:44,2023-05-17T18:03:13Z,41.453895,-81.658394
0:38:45,2023-05-17T18:03:14Z,41.453948,-81.658377
0:38:46,2023-05-17T18:03:15Z,41.453987,-81.658365
0:38:47,2023-05-17T18:03:16Z,41.454014,-81.658363
0:38:48,2023-05-17T18:03:17Z,41.454038,-81.658367
0:38:49,2023-05-17T18:03:18Z,41.454057,-81.658375
0:38:50,2023-05-17T18:03:19Z,41.454071,-81.658388
0:38:51,2023-05-17T18:03:20Z,41.454084,-81.658404
0:38:52,2023-05-17T18:03:21Z,41.45409,-81.658423
0:38:53,2023-05-17T18:03:22Z,41.454086,-81.658446
0:38:54,2023-05-17T18:03:23Z,41.454076,-81.658472
0:38:55,2023-05-17T18:03:24Z,41.454058,-81.658491
0:38:56,2023-05-17T18:03:25Z,41.45403,-81.658508
0:38:57,2023-05-17T18:03:26Z,41.453995,-81.65853
0:38:58,2023-05-17T18:03:27Z,41.453951,-81.658551
0:38:59,2023-05-17T18:03:28Z,41.453901,-81.658573
0:39:00,2023-05-17T18:03:29Z,41.453852,-81.658595
0:39:01,2023-05-17T18:03:30Z,41.453801,-81.658614
0:39:02,2023-05-17T18:03:31Z,41.453749,-81.658631
0:39:03,2023-05-17T18:03:32Z,41.453694,-81.658649
0:39:04,2023-05-17T18:03:33Z,41.453638,-81.65867
0:39:05,2023-05-17T18:03:34Z,41.453582,-81.65869
0:39:06,2023-05-17T18:03:35Z,41.453528,-81.658709
0:39:07,2023-05-17T18:03:36Z,41.453477,-81.65873
0:39:08,2023-05-17T18:03:37Z,41.453424,-81.658752
0:39:09,2023-05-17T18:03:38Z,41.453374,-81.658783
0:39:10,2023-05-17T18:03:39Z,41.453325,-81.658819
0:39:11,2023-05-17T18:03:40Z,41.453278,-81.658866
0:39:12,2023-05-17T18:03:41Z,41.453234,-81.65892
0:39:13,2023-05-17T18:03:42Z,41.453193,-81.658978
0:39:14,2023-05-17T18:03:43Z,41.453157,-81.659041
0:39:15,2023-05-17T18:03:44Z,41.453125,-81.659108
0:39:16,2023-05-17T18:03:45Z,41.453095,-81.659177
0:39:17,2023-05-17T18:03:46Z,41.45307,-81.659247
0:39:18,2023-05-17T18:03:47Z,41.453046,-81.659314
0:39:19,2023-05-17T18:03:48Z,41.453024,-81.659376
0:39:20,2023-05-17T18:03:49Z,41.453006,-81.659436
0:39:21,2023-05-17T18:03:50Z,41.452991,-81.659492
0:39:22,2023-05-17T18:03:51Z,41.452975,-81.659543
0:39:23,2023-05-17T18:03:52Z,41.452969,-81.659595
0:39:24,2023-05-17T18:03:53Z,41.45296,-81.659648
0:39:25,2023-05-17T18:03:54Z,41.452951,-81.659703
0:39:26,2023-05-17T18:03:55Z,41.452945,-81.659763
0:39:27,2023-05-17T18:03:56Z,41.452942,-81.659826
0:39:28,2023-05-17T18:03:57Z,41.452939,-81.65989
0:39:29,2023-05-17T18:03:58Z,41.452939,-81.659954
0:39:30,2023-05-17T18:03:59Z,41.452944,-81.66002
0:39:31,2023-05-17T18:04:00Z,41.452949,-81.660089
0:39:32,2023-05-17T18:04:01Z,41.452956,-81.660158
0:39:33,2023-05-17T18:04:02Z,41.452963,-81.660227
0:39:34,2023-05-17T18:04:03Z,41.452967,-81.660295
0:39:35,2023-05-17T18:04:04Z,41.452972,-81.660365
0:39:36,2023-05-17T18:04:05Z,41.452982,-81.660437
0:39:40,2023-05-17T18:04:09Z,41.452984,-81.660737
0:39:42,2023-05-17T18:04:11Z,41.453048,-81.660938
0:39:43,2023-05-17T18:04:12Z,41.453079,-81.661031
0:39:44,2023-05-17T18:04:13Z,41.453124,-81.661133
0:39:45,2023-05-17T18:04:14Z,41.453151,-81.661212
0:39:48,2023-05-17T18:04:17Z,41.453255,-81.661455
0:39:49,2023-05-17T18:04:18Z,41.453292,-81.66155
0:39:50,2023-05-17T18:04:19Z,41.453347,-81.661637
0:39:51,2023-05-17T18:04:20Z,41.453382,-81.661715
0:39:52,2023-05-17T18:04:21Z,41.453418,-81.661799
0:39:53,2023-05-17T18:04:23Z,41.453451,-81.661883
0:39:55,2023-05-17T18:04:24Z,41.453505,-81.662062
0:39:56,2023-05-17T18:04:25Z,41.45353,-81.662153
0:39:57,2023-05-17T18:04:26Z,41.453548,-81.662248
0:39:58,2023-05-17T18:04:27Z,41.453564,-81.66235
0:39:59,2023-05-17T18:04:28Z,41.453573,-81.66245
0:40:00,2023-05-17T18:04:29Z,41.453581,-81.662551
0:40:01,2023-05-17T18:04:30Z,41.453581,-81.662648
0:40:02,2023-05-17T18:04:31Z,41.453576,-81.662744
0:40:03,2023-05-17T18:04:32Z,41.453562,-81.662838
0:40:04,2023-05-17T18:04:33Z,41.453543,-81.662927
0:40:05,2023-05-17T18:04:34Z,41.45352,-81.663013
0:40:06,2023-05-17T18:04:35Z,41.453497,-81.663095
0:40:07,2023-05-17T18:04:36Z,41.453475,-81.66317
0:40:08,2023-05-17T18:04:37Z,41.453459,-81.66324
0:40:09,2023-05-17T18:04:38Z,41.453464,-81.663308
0:40:10,2023-05-17T18:04:39Z,41.453477,-81.66336
0:40:11,2023-05-17T18:04:40Z,41.453505,-81.663397
0:40:12,2023-05-17T18:04:41Z,41.453539,-81.663425
0:40:13,2023-05-17T18:04:42Z,41.453573,-81.663449
0:40:14,2023-05-17T18:04:43Z,41.453609,-81.663471
0:40:15,2023-05-17T18:04:44Z,41.453643,-81.663487
0:40:16,2023-05-17T18:04:45Z,41.453677,-81.663505
0:40:17,2023-05-17T18:04:46Z,41.453713,-81.663522
0:40:18,2023-05-17T18:04:47Z,41.453741,-81.66355
0:40:19,2023-05-17T18:04:48Z,41.453761,-81.663584
0:40:20,2023-05-17T18:04:49Z,41.453772,-81.663622
0:40:21,2023-05-17T18:04:50Z,41.453779,-81.663665
0:40:22,2023-05-17T18:04:51Z,41.453783,-81.663711
0:40:23,2023-05-17T18:04:52Z,41.453787,-81.663758
0:40:24,2023-05-17T18:04:53Z,41.453786,-81.663801
0:40:25,2023-05-17T18:04:54Z,41.45378,-81.66384
0:40:27,2023-05-17T18:04:56Z,41.453745,-81.663896
0:40:31,2023-05-17T18:05:00Z,41.45363,-81.663896
0:40:32,2023-05-17T18:05:01Z,41.453617,-81.663861
0:40:33,2023-05-17T18:05:02Z,41.453614,-81.663815
0:40:34,2023-05-17T18:05:03Z,41.453605,-81.663765
0:40:35,2023-05-17T18:05:04Z,41.453603,-81.663713
0:40:36,2023-05-17T18:05:06Z,41.453603,-81.66367
0:40:38,2023-05-17T18:05:07Z,41.453597,-81.663615
0:40:39,2023-05-17T18:05:08Z,41.453594,-81.663614
0:40:40,2023-05-17T18:05:09Z,41.453592,-81.663612
0:40:41,2023-05-17T18:05:10Z,41.453589,-81.663612
0:40:42,2023-05-17T18:05:11Z,41.45359,-81.663612
0:40:43,2023-05-17T18:05:12Z,41.453588,-81.66361
0:40:44,2023-05-17T18:05:13Z,41.453585,-81.663609
0:40:45,2023-05-17T18:05:14Z,41.453583,-81.663606
0:40:46,2023-05-17T18:05:15Z,41.453582,-81.663604
0:40:47,2023-05-17T18:05:16Z,41.453581,-81.663602
0:40:48,2023-05-17T18:05:17Z,41.453582,-81.6636
0:40:49,2023-05-17T18:05:18Z,41.453583,-81.663602
0:40:50,2023-05-17T18:05:19Z,41.453581,-81.663602
0:40:51,2023-05-17T18:05:20Z,41.453579,-81.663602
0:40:52,2023-05-17T18:05:21Z,41.453579,-81.663603
0:40:53,2023-05-17T18:05:22Z,41.453579,-81.663602
0:40:54,2023-05-17T18:05:24Z,41.453578,-81.663602
0:40:56,2023-05-17T18:05:25Z,41.453577,-81.663603
0:40:57,2023-05-17T18:05:26Z,41.453577,-81.663603
0:40:58,2023-05-17T18:05:27Z,41.453576,-81.663602
0:40:59,2023-05-17T18:05:28Z,41.453575,-81.663601
0:41:00,2023-05-17T18:05:29Z,41.453575,-81.6636
0:41:01,2023-05-17T18:05:30Z,41.453575,-81.6636
0:41:02,2023-05-17T18:05:31Z,41.453573,-81.6636
0:41:03,2023-05-17T18:05:32Z,41.453573,-81.663601
0:41:04,2023-05-17T18:05:33Z,41.453573,-81.6636
0:41:05,2023-05-17T18:05:34Z,41.453574,-81.663599
0:41:06,2023-05-17T18:05:35Z,41.453574,-81.663599
0:41:07,2023-05-17T18:05:36Z,41.453574,-81.663596
0:41:08,2023-05-17T18:05:37Z,41.453574,-81.663594
0:41:09,2023-05-17T18:05:38Z,41.453574,-81.663588
0:41:10,2023-05-17T18:05:39Z,41.453575,-81.663574
0:41:11,2023-05-17T18:05:40Z,41.453574,-81.663556
0:41:12,2023-05-17T18:05:41Z,41.453572,-81.66353
0:41:13,2023-05-17T18:05:42Z,41.453565,-81.663503
0:41:14,2023-05-17T18:05:43Z,41.453552,-81.663476
0:41:15,2023-05-17T18:05:44Z,41.453537,-81.663459
0:41:16,2023-05-17T18:05:45Z,41.453516,-81.663445
0:41:17,2023-05-17T18:05:46Z,41.453497,-81.663432
0:41:18,2023-05-17T18:05:47Z,41.453482,-81.663423
0:41:19,2023-05-17T18:05:48Z,41.453474,-81.663416
0:41:20,2023-05-17T18:05:49Z,41.45347,-81.663414
0:41:21,2023-05-17T18:05:50Z,41.453469,-81.663419
0:41:22,2023-05-17T18:05:51Z,41.453468,-81.663419
0:41:23,2023-05-17T18:05:52Z,41.453469,-81.663419
0:41:24,2023-05-17T18:05:53Z,41.45347,-81.66342
0:41:25,2023-05-17T18:05:54Z,41.45347,-81.663419
0:41:26,2023-05-17T18:05:55Z,41.45347,-81.66342
0:41:27,2023-05-17T18:05:56Z,41.453469,-81.663419
0:41:28,2023-05-17T18:05:57Z,41.453468,-81.663418
0:41:29,2023-05-17T18:05:58Z,41.453465,-81.663414
0:41:30,2023-05-17T18:05:59Z,41.453457,-81.663405
0:41:31,2023-05-17T18:06:00Z,41.453442,-81.663391
0:41:32,2023-05-17T18:06:01Z,41.453435,-81.66336
0:41:33,2023-05-17T18:06:02Z,41.453426,-81.663316
0:41:34,2023-05-17T18:06:03Z,41.453427,-81.66326
0:41:35,2023-05-17T18:06:04Z,41.453451,-81.663192
0:41:36,2023-05-17T18:06:05Z,41.453477,-81.663111
0:41:37,2023-05-17T18:06:06Z,41.453496,-81.663025
0:41:38,2023-05-17T18:06:07Z,41.453513,-81.662936
0:41:39,2023-05-17T18:06:08Z,41.453522,-81.662847
0:41:40,2023-05-17T18:06:09Z,41.453531,-81.662755
0:41:41,2023-05-17T18:06:10Z,41.453536,-81.662658
0:41:42,2023-05-17T18:06:11Z,41.453543,-81.662554
0:41:43,2023-05-17T18:06:12Z,41.45354,-81.66245
0:41:44,2023-05-17T18:06:13Z,41.453539,-81.662343
0:41:45,2023-05-17T18:06:14Z,41.453511,-81.662243
0:41:46,2023-05-17T18:06:15Z,41.453482,-81.662148
0:41:47,2023-05-17T18:06:16Z,41.453453,-81.662054
0:41:48,2023-05-17T18:06:17Z,41.453416,-81.661962
0:41:49,2023-05-17T18:06:18Z,41.453379,-81.661873
0:41:50,2023-05-17T18:06:19Z,41.453336,-81.661784
0:41:51,2023-05-17T18:06:20Z,41.453289,-81.661696
0:41:52,2023-05-17T18:06:21Z,41.453252,-81.661606
0:41:53,2023-05-17T18:06:22Z,41.453214,-81.661511
0:41:54,2023-05-17T18:06:23Z,41.453182,-81.661411
0:41:55,2023-05-17T18:06:24Z,41.453149,-81.661309
0:41:56,2023-05-17T18:06:25Z,41.453118,-81.661209
0:41:57,2023-05-17T18:06:26Z,41.453089,-81.66111
0:41:58,2023-05-17T18:06:27Z,41.453064,-81.661011
0:41:59,2023-05-17T18:06:28Z,41.453036,-81.660914
0:42:00,2023-05-17T18:06:29Z,41.453013,-81.660815
0:42:01,2023-05-17T18:06:30Z,41.452995,-81.660714
0:42:02,2023-05-17T18:06:31Z,41.452975,-81.660613
0:42:03,2023-05-17T18:06:32Z,41.452965,-81.660511
0:42:04,2023-05-17T18:06:33Z,41.452954,-81.660408
0:42:05,2023-05-17T18:06:34Z,41.45295,-81.660305
0:42:06,2023-05-17T18:06:35Z,41.452946,-81.660204
0:42:07,2023-05-17T18:06:36Z,41.452942,-81.660105
0:42:08,2023-05-17T18:06:37Z,41.452938,-81.660009
0:42:09,2023-05-17T18:06:38Z,41.452939,-81.659911
0:42:10,2023-05-17T18:06:39Z,41.452945,-81.659815
0:42:11,2023-05-17T18:06:40Z,41.452953,-81.659722
0:42:12,2023-05-17T18:06:41Z,41.452965,-81.659629
0:42:13,2023-05-17T18:06:42Z,41.452986,-81.659537
0:42:14,2023-05-17T18:06:43Z,41.453018,-81.659446
0:42:15,2023-05-17T18:06:44Z,41.453042,-81.659359
0:42:16,2023-05-17T18:06:45Z,41.453065,-81.659275
0:42:17,2023-05-17T18:06:46Z,41.453085,-81.659195
0:42:18,2023-05-17T18:06:47Z,41.453105,-81.659121
0:42:19,2023-05-17T18:06:48Z,41.453124,-81.65906
0:42:20,2023-05-17T18:06:49Z,41.453139,-81.659013
0:42:21,2023-05-17T18:06:50Z,41.453147,-81.658982
0:42:22,2023-05-17T18:06:51Z,41.453153,-81.658956
0:42:23,2023-05-17T18:06:52Z,41.453162,-81.658918
0:42:24,2023-05-17T18:06:53Z,41.453181,-81.65887
0:42:25,2023-05-17T18:06:54Z,41.453205,-81.658812
0:42:26,2023-05-17T18:06:55Z,41.45324,-81.658751
0:42:27,2023-05-17T18:06:56Z,41.453286,-81.658694
0:42:28,2023-05-17T18:06:57Z,41.453349,-81.658645
0:42:29,2023-05-17T18:06:58Z,41.453423,-81.658598
0:42:30,2023-05-17T18:06:59Z,41.453504,-81.658556
0:42:31,2023-05-17T18:07:00Z,41.453592,-81.658515
0:42:32,2023-05-17T18:07:01Z,41.453683,-81.658473
0:42:33,2023-05-17T18:07:02Z,41.453774,-81.658432
0:42:34,2023-05-17T18:07:03Z,41.453865,-81.658392
0:42:35,2023-05-17T18:07:04Z,41.453958,-81.658354
0:42:36,2023-05-17T18:07:05Z,41.454051,-81.658315
